word,reading,consensus_level,level_votes,family_level_votes,reference_sources,reference_families,support_count,candidate_type,example_meaning,relation_type,same_reading_current_forms,same_word_current_readings,jmdict_current_forms,jmdict_current_readings,jmdict_current_levels,jmdict_all_forms,jmdict_resolved,evidence_confidence,jmdict_exact_form_reading,jmdict_writing_common,jmdict_reading_common,jmdict_waller_levels,level_conflict_with_jmdict_waller,jmdict_tags,jmdict_pos,jmdict_gloss,quality_decision,priority,quality_reason,source_check_decision,source_check_reason,pinned_tc_meaning,publish_level,level_status
かぶれる,かぶれる,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,to react to; to be influenced by,same-reading-different-writing|same-jmdict-entry,気触れる,,気触れる,かぶれる,N1,かぶれる|気触れる|蚊触れる,yes,SINGLE_SOURCE,yes,no,no,N1,no,uk:word usually written using kana alone,v1:Ichidan verb|vi:intransitive verb,to develop a rash or inflammation (e.g. in response to a skin irritant); to react to (something); to be strongly influenced (usu. negative or critical nuance),ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
瓶,かめ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,earthenware pot,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,亀|甕,びん,甕,かめ,N1,かめ|瓶|甕,yes,SINGLE_SOURCE,yes,no,no,N1,no,,n:noun (common) (futsuumeishi),earthenware pot,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
贋物,がんぶつ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,imitation; counterfeit; forgery,same-jmdict-entry,,,偽物,にせもの,N1,がんぶつ|ぎぶつ|にせもの|にせもん|にせ物|ニセモノ|ニセ物|偽もの|偽物|贋物,yes,SINGLE_SOURCE,yes,no,no,N1,no,,n:noun (common) (futsuumeishi),spurious article; forgery; counterfeit; imitation; sham,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
きしむ,きしむ,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,吱嘎作响,same-reading-different-writing|same-jmdict-entry,軋む,,軋む,きしむ,N1,きしむ|軋む,yes,SINGLE_SOURCE,yes,no,no,N1,no,uk:word usually written using kana alone,v5m:Godan verb with 'mu' ending|vi:intransitive verb,to jar; to creak; to grate,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
きまりわるい,きまりわるい,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"feeling awkward, being ashamed",same-reading-different-writing|same-jmdict-entry,きまり悪い|決まり悪い,,きまり悪い|決まり悪い,きまりわるい,N1,きまりわるい|きまり悪い|極まり悪い|極り悪い|決まり悪い|決り悪い,yes,SINGLE_SOURCE,yes,no,no,N1,no,,adj-i:adjective (keiyoushi),embarrassed; ashamed,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
旧事,くじ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,past events; bygones,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,くじ|籤,きゅうじ,くじ|旧事,きゅうじ|くじ,N1|N2,きゅうじ|くじ|旧事,yes,SINGLE_SOURCE,yes,no,no,N1,no,,n:noun (common) (futsuumeishi),past events; bygones,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
けがらわしい,けがらわしい,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,肮脏的,same-reading-different-writing|same-jmdict-entry,汚らわしい,,汚らわしい,けがらわしい,N1,けがらわしい|汚らわしい|穢らわしい,yes,SINGLE_SOURCE,yes,no,no,N1,no,,adj-i:adjective (keiyoushi),filthy; unfair; dirty; untouchable; disgusting; nasty,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
堪える,こたえる,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to bear; to stand; to endure,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,応える|答える,こらえる,堪える,こらえる,N2,こたえる|こらえる|堪える|怺える,yes,SINGLE_SOURCE,yes,no,no,N2,yes,uk:word usually written using kana alone,v1:Ichidan verb|vt:transitive verb,to bear; to stand; to endure; to put up with; to restrain; to control,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-conflict
些事,さじ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,something small or petty; trifle,same-reading-different-writing|same-jmdict-entry,さじ|匙,,さじ,さじ,N1,さじ|些事|瑣事,yes,SINGLE_SOURCE,yes,no,no,N1,no,,n:noun (common) (futsuumeishi),something small; something petty; trifle,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
拐う,さらう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to carry off; to run away with; to kidnap,same-reading-different-writing|same-jmdict-entry,攫う|浚う,,攫う,さらう,N1,さらう|拐う|掠う|攫う,yes,SINGLE_SOURCE,yes,no,no,N1,no,also written as 浚う | iK:word containing irregular kanji usage | uk:word usually written using kana alone,v5u:Godan verb with 'u' ending|vt:transitive verb,to carry off; to run away with; to sweep away; to snatch; to kidnap; to abduct,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
雑木,ざつぼく,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,various kinds of small trees; assorted trees,same-writing-different-reading|same-jmdict-entry,,ぞうき,雑木,ぞうき,N1,ざつぼく|ぞうき|ぞうぼく|雑木,yes,SINGLE_SOURCE,yes,no,no,N1,no,,n:noun (common) (futsuumeishi),various kinds of small trees; assorted trees,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
仕舞,しまい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,end; termination; informal (Noh play),same-reading-different-writing|same-jmdict-entry,しまい|仕舞い|姉妹|終い,,しまい|仕舞い|終い,しまい,N1|N3|N4,しまい|了い|仕舞|仕舞い|終い,yes,SINGLE_SOURCE,yes,no,no,N3,yes,,n:noun (common) (futsuumeishi),end; close; finish; termination; noh dance in plain clothes,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-conflict
蒸溜,じょうりゅう,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,distillation,same-reading-different-writing|same-jmdict-entry,上流|蒸留,,蒸留,じょうりゅう,N1,じょうりゅう|蒸溜|蒸留|蒸餾,yes,SINGLE_SOURCE,yes,no,no,N1,no,,n:noun (common) (futsuumeishi)|vs:noun or participle which takes the aux. verb suru|vt:transitive verb,distillation,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
すれちがい,すれちがい,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,chance encounter,same-reading-different-writing|same-jmdict-entry,擦れ違い,,擦れ違い,すれちがい,N2,すれちがい|すれ違い|擦れ違い,yes,SINGLE_SOURCE,yes,no,no,N1,no,,n:noun (common) (futsuumeishi),passing each other; missing (meeting) each other; failing to meet; (being at) cross purposes; discrepancy; disagreement,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
先先月,せんせんげつ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,month before last,same-reading-different-writing|same-jmdict-entry,先々月,,先々月,せんせんげつ,N2,せんせんげつ|先々月|先先月,yes,SINGLE_SOURCE,yes,no,no,N2,yes,,adv:adverb (fukushi)|n:noun (common) (futsuumeishi),month before last,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-conflict
先先週,せんせんしゅう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,week before last,same-reading-different-writing|same-jmdict-entry,先々週,,先々週,せんせんしゅう,N1,せんせんしゅう|先々週|先先週,yes,SINGLE_SOURCE,yes,no,no,N2,yes,,adv:adverb (fukushi)|n:noun (common) (futsuumeishi),week before last,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-conflict
素っ気無い,そっけない,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"cold, short, curt, blunt",same-reading-different-writing|same-jmdict-entry,そっけない|素っ気ない,,そっけない|素っ気ない,そっけない,N1,そっけない|素っ気ない|素っ気無い|素気ない|素気無い,yes,SINGLE_SOURCE,yes,no,no,N1,no,uk:word usually written using kana alone,adj-i:adjective (keiyoushi),cold; short; curt; blunt,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
その為,そのため,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,hence; for that reason,same-reading-different-writing|same-jmdict-entry,そのため,,そのため,そのため,N3,そのため|その為|其のため|其の為,yes,SINGLE_SOURCE,yes,no,no,N2,yes,uk:word usually written using kana alone,"exp:expressions (phrases, clauses, etc.)",hence; for that reason,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-conflict
其れ故,それゆえ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,therefore; for that reason; so,same-reading-different-writing|same-jmdict-entry,それゆえ|それ故,,それゆえ|それ故,それゆえ,N1,それゆえ|それ故|其れ故,yes,SINGLE_SOURCE,yes,no,no,N1,no,uk:word usually written using kana alone,conj:conjunction,therefore; for that reason; so; because of that,ADD_VARIANT_AFTER_SOURCE_CHECK,P3,Valid exact JMdict variant but only one external reference family supports this JLPT listing.,APPROVE_DISTINCT_VARIANT_SOURCE_CHECK,exact JMdict variant verified; one external family supports the JLPT listing; keep as independent learnable surface form,,N1,estimated-source-backed
